source_file,user_id,date,time,datetime,direction,contact,phone,type,transaction_type,amount,currency,content,status
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-26,16:25:37,2025-04-26 16:25:37,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-26 16:25:28. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:320 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12358180893. External Transaction Id: 4092234684242390404. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-27,07:58:38,2025-04-27 07:58:38,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-27 07:58:22. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:220 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12364242585. External Transaction Id: 5527867125444201620. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-27,08:14:53,2025-04-27 08:14:53,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-27 08:14:42. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:120 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12364395091. External Transaction Id: 3054229801146423845. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-27,09:09:24,2025-04-27 09:09:24,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-27 09:09:18. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:20 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12364921702. External Transaction Id: 786233838870248506. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-27,19:47:57,2025-04-27 19:47:57,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-27 19:47:46. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:0 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12372395019. External Transaction Id: 583615472159861910. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-28,07:17:21,2025-04-28 07:17:21,received,MobileMoney,MobileMoney,SMS,airtime,0.0,XAF,Current balance: 0 FCFA ; Available balance: 0 FCFA ; Airtime  balance: 0 FCFA ; MTN MoMo Gift Balance: 100.,success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-28,14:05:54,2025-04-28 14:05:54,received,MobileMoney,MobileMoney,SMS,receive,35000.0,XAF,You have received 35000 XAF from RENE NCHINDA MNGOH (237654094057) on your mobile money account at 2025-04-28 14:05:50. Message from sender: 1. Your new balance:34917 XAF. Financial Transaction Id: 12379251504.,success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-28,15:53:03,2025-04-28 15:53:03,received,MobileMoney,MobileMoney,SMS,transfer,600.0,XAF,"You have transferred 600 XAF to KLOUVIS TAHKEPE MANDZE (237677141177) from your mobile money account 46712858 at 2025-04-28 15:52:59 FEES 55 FCFA. Your new balance: 34262 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12380385939. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-28,20:40:59,2025-04-28 20:40:59,received,MobileMoney,MobileMoney,SMS,transfer,500.0,XAF,"You have transferred 500 XAF to NALOVA MANDZE NAWA FAVOUR (237677899805) from your mobile money account 46712858 at 2025-04-28 20:40:52 FEES 55 FCFA. Your new balance: 33707 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12384159845. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-28,20:42:17,2025-04-28 20:42:17,received,MobileMoney,MobileMoney,SMS,transfer,1000.0,XAF,"A transaction of 1000 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-28 20:42:04. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:32707 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12384169470. External Transaction Id: 2455309714827841487. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-29,12:56:48,2025-04-29 12:56:48,received,MobileMoney,MobileMoney,SMS,receive,35000.0,XAF,You have received 35000 XAF from MICHAEL NCHOLANG NGUH (237677913853) on your mobile money account at 2025-04-29 12:56:45. Message from sender: salaire. Your new balance:67707 XAF. Financial Transaction Id: 12389609745.,success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-29,14:29:49,2025-04-29 14:29:49,received,MobileMoney,MobileMoney,SMS,transfer,2100.0,XAF,"You have transferred 2100 XAF to KLOUVIS TAHKEPE MANDZE (237677141177) from your mobile money account 46712858 at 2025-04-29 14:29:45 FEES 58 FCFA. Your new balance: 65549 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12390543532. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-29,18:55:38,2025-04-29 18:55:38,received,MobileMoney,MobileMoney,SMS,transfer,1700.0,XAF,"You have transferred 1700 XAF to ADAMU NKWAWIR (237675006365) from your mobile money account 46712858 at 2025-04-29 18:55:36 FEES 57 FCFA. Your new balance: 63792 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: 12393781955. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-30,14:37:56,2025-04-30 14:37:56,received,MobileMoney,MobileMoney,SMS,transfer,2100.0,XAF,"You have transferred 2100 XAF to AISHA SAMBANGKENG BULONG (237670662994) from your mobile money account 46712858 at 2025-04-30 14:37:54 FEES 58 FCFA. Your new balance: 61634 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12402156055. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-04-30,21:07:30,2025-04-30 21:07:30,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-04-30 21:06:38. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:61534 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12407052355. External Transaction Id: 6644546081867721964. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-01,10:15:42,2025-05-01 10:15:42,received,MobileMoney,MobileMoney,SMS,transfer,1600.0,XAF,"You have transferred 1600 XAF to Martha vekejika (237654416491) from your mobile money account 46712858 at 2025-05-01 10:15:39 FEES 57 FCFA. Your new balance: 59877 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12410740659. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-01,10:20:02,2025-05-01 10:20:02,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-01 10:19:53. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:59777 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12410779925. External Transaction Id: 6045365777802226393. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-01,20:15:57,2025-05-01 20:15:57,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-01 20:09:05. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:59677 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12417430043. External Transaction Id: 7209367865758320320. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-02,18:12:07,2025-05-02 18:12:07,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-02 18:11:53. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:59577 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12427247229. External Transaction Id: 9176579430125086355. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-03,10:06:23,2025-05-03 10:06:23,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-03 10:06:13. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:59477 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12433130993. External Transaction Id: 8002224194040443152. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-03,10:29:27,2025-05-03 10:29:27,received,MobileMoney,MobileMoney,SMS,transfer,31500.0,XAF,"You have transferred 31500 XAF to VERNYUY MOHAMADU (237675383877) from your mobile money account 46712858 at 2025-05-03 10:29:24 FEES 117 FCFA. Your new balance: 27860 XAF. Message from sender: njangi . Message to receiver: njangi . Financial Transaction Id: 12433408107. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-03,16:34:00,2025-05-03 16:34:00,received,MobileMoney,MobileMoney,SMS,transfer,1100.0,XAF,"You have transferred 1100 XAF to VERNYUY MOHAMADU (237675383877) from your mobile money account 46712858 at 2025-05-03 16:33:59 FEES 56 FCFA. Your new balance: 26704 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12437548073. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-03,17:37:21,2025-05-03 17:37:21,received,MobileMoney,MobileMoney,SMS,transfer,25000.0,XAF,"You have transferred 25000 XAF to MCMARON NDEMSON NJEM (237671707466) from your mobile money account 46712858 at 2025-05-03 17:37:21 FEES 104 FCFA. Your new balance: 1600 XAF. Message from sender: 1. Message to receiver: 1. Financial Transaction Id: 12438324893. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-03,19:26:13,2025-05-03 19:26:13,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-03 19:26:03. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1500 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12439757153. External Transaction Id: 3118310988587459629. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-03,21:11:11,2025-05-03 21:11:11,received,MobileMoney,MobileMoney,SMS,transfer,1000.0,XAF,"A transaction of 1000 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-03 21:10:58. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:500 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12441084585. External Transaction Id: 6621871139501808046. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
Messages with MobileMoney 2026-03-20 190409.csv,msg_2026-03-20_190409,2025-05-04,22:00:58,2025-05-04 22:00:58,received,MobileMoney,MobileMoney,SMS,transfer,100.0,XAF,"A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2025-05-04 22:00:49. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:400 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: 12453185094. External Transaction Id: 4534300977038023082. Subscribe to MoMo Helep with *126*61# and complete your transactions: even without money, initiate your payments and transfers, and MoMo will cover the remaining amount.",success
